6.240654 3.073831 5.965650 
2.776134 5.702565 2.583604 
5.594348 2.205583 7.186429 
2.978819 5.934436 2.145755 
6.299999 2.900000 5.600000 
2.500000 5.800000 2.700000 
4.906919 2.524237 4.503990 
1.800000 6.500000 3.000000 
