"iteracao";"particula";"tempo decorrido";"custo"
0;0;0,2327671999999;12,921864158756063
1;0;0,3149959999999;12,921864158756063
1;1;0,3932922999999;12,921864158756063
1;11;0,6379539000000;12,921864158756063
1;14;0,7375898999999;12,921864158756063
1;25;0,14522862999999;12,921864158756063
1;40;0,21527343000000;12,921864158756063
1;63;0,30672046000000;12,921864158756063
1;196;0,76593140000000;12,921864158756063
2;0;0,78571210000000;12,871083029952837
2;1;0,78859019000000;12,871083029952837
2;76;0,100548724999999;12,871083029952837
2;108;0,109978751999999;12,871083029952837
3;76;0,143184084000000;12,871082923800438
3;108;0,146341621000000;12,871082923800438
4;76;0,162885449000000;12,871082923545207
4;108;0,166029788000000;12,871082923545207
5;76;0,182508794999999;12,871082923291945
5;108;0,185656736000000;12,871082923291945
6;76;0,202150507000000;12,871082923040632
6;108;0,205305465000000;12,871082923040632
7;76;0,221944316000000;12,871082922791254
7;108;0,225100819000000;12,871082922791254
8;76;0,241667512999999;12,871082922543793
8;108;0,244962444000000;12,871082922543793
9;76;0,268146975000000;12,871082922298230
9;108;0,271310785000000;12,871082922298230
10;76;0,287939293000000;12,871082922054560
10;108;0,291106294000000;12,871082922054560
11;76;0,307771479000000;12,871082921812757
11;108;0,311032958000000;12,871082921812757
12;76;0,328403759999999;12,871082921572803
12;108;0,331708667000000;12,871082921572803
13;76;0,348550470000000;12,871082921334691
13;108;0,351826753000000;12,871082921334691
14;76;0,368811504000000;12,871082921098400
14;108;0,371988000000000;12,871082921098400
15;76;0,388666287000000;12,871082920863923
15;108;0,391844000000000;12,871082920863923
16;76;0,408499246000000;12,871082920631234
16;108;0,411683625999999;12,871082920631234
17;76;0,428573739999999;12,871082920400320
17;108;0,431762090000000;12,871082920400320
18;76;0,448842773999999;12,871082920171177
18;108;0,452041621000000;12,871082920171177
19;76;0,468776718999999;12,871082919943777
19;108;0,471957053000000;12,871082919943777
20;76;0,488621273999999;12,871082919718114
20;108;0,491801900999999;12,871082919718114
