"iteracao";"particula";"tempo decorrido";"custo"
0;0;0,1214178000000;2,743523974157353
0;3;0,1223736000000;2,729221739423360
0;11;0,1241034000000;2,729221739423359
0;13;0,1247378000000;2,725253415276655
1;0;0,1695879000000;2,725253415276655
1;8;0,3355831000000;2,725253415276655
1;12;0,4357883000000;2,725253415276655
1;22;0,6362634000000;2,725253415276655
1;24;0,6889650000000;2,725253415276655
1;61;0,15938575000000;2,725253415276655
2;24;0,26957057000000;2,714818179573257
2;61;0,33026229000000;2,714818179573257
3;24;0,41040047000000;2,714818179493092
3;61;0,45985682000000;2,714818179493092
4;24;0,53245664000000;2,714818179414316
4;61;0,57610163000000;2,714818179414316
5;24;0,65956440000000;2,714818179336908
5;61;0,70973526000000;2,714818179336908
6;24;0,78933544000000;2,714818179260844
6;61;0,83105958000000;2,714818179260844
7;20;0,90244928000000;2,714818179186099
7;24;0,90728847000000;2,714818179186099
7;61;0,95208892000000;2,714818179186099
8;20;0,102012445000000;2,714818179112651
8;24;0,102522650000000;2,714818179112651
8;61;0,108202041000000;2,714818179112651
8;81;0,110884548000000;2,714818179112651
9;20;0,116450870000000;2,714818179031568
9;24;0,116953362000000;2,714818179031568
9;81;0,123620931000000;2,714818179031568
10;20;0,129822182000000;2,714818178952465
10;24;0,130609892000000;2,714818178952465
10;81;0,140265290000000;2,714818178952465
10;99;0,142483071000000;2,714818178952465
