"iteracao";"particula";"tempo decorrido";"custo"
0;0;0,2416437000000;3,40220908530719
0;1;0,2421669000000;2,938854515120362
0;3;0,2428060000000;2,833239670067878
0;6;0,2438092000000;2,807152731606250
0;8;0,2444719000000;2,725253415276655
0;27;0,2483730000000;2,716588034144270
1;0;0,3056326000000;2,716588034144270
1;2;0,3590290000000;2,716588034144270
1;29;0,11864368000000;2,716588034144270
1;100;0,32945803000000;2,716588034144270
1;101;0,33345683000000;2,716588034144270
1;114;0,36620747000000;2,716588034144270
2;25;0,72009056000000;2,710530409275900
2;31;0,75269913000000;2,710530409275900
2;85;0,89086568000000;2,710530409275900
2;100;0,92568089000000;2,710530409275900
2;135;0,103527660000000;2,710530409275900
3;0;0,119825879000000;2,710530409143301
3;2;0,120157544000000;2,710530409143301
3;18;0,122731505000000;2,710530409143301
3;100;0,133544981000000;2,710530409143301
3;135;0,137733720000000;2,710530409143301
3;136;0,137858881000000;2,710530409143301
3;137;0,137982387000000;2,710530409143301
3;139;0,138225554000000;2,710530409143301
3;161;0,140848060000000;2,710530409143301
3;196;0,144979421000000;2,710530409143301
4;0;0,145482600000000;2,710530409038597
4;5;0,146069654000000;2,710530409038597
4;7;0,146331021000000;2,710530409038597
4;30;0,149252951000000;2,710530409038597
4;94;0,157101181000000;2,710530409038597
4;136;0,162293513000000;2,710530409038597
4;172;0,166776149000000;2,710530409038597
4;174;0,167026539000000;2,710530409038597
4;197;0,169669322000000;2,710530409038597
5;0;0,170062298000000;2,710530408824052
5;7;0,170885592000000;2,710530408824052
5;30;0,173755963000000;2,710530408824052
5;136;0,187112780000000;2,710530408824052
5;172;0,191609594000000;2,710530408824052
5;174;0,191894850000000;2,710530408824052
5;199;0,195008532000000;2,710530408824052
6;0;0,195171621000000;2,710530408643572
6;7;0,196016669000000;2,710530408643572
6;30;0,198760685000000;2,710530408643572
6;94;0,206126270000000;2,710530408643572
6;136;0,211519635000000;2,710530408643572
6;172;0,215783322000000;2,710530408643572
6;174;0,216033722000000;2,710530408643572
6;177;0,216400972000000;2,710530408643572
6;199;0,218930859000000;2,710530408643572
7;94;0,230837842000000;2,710530408544493
7;174;0,240687341000000;2,710530408544493
7;177;0,241249999000000;2,710530408544493
7;199;0,243897724000000;2,710530408544493
8;94;0,255917704000000;2,710530408488542
8;174;0,265583770000000;2,710530408488542
8;177;0,265968329000000;2,710530408488542
9;174;0,290626840000000;2,710530408450142
9;179;0,291220314000000;2,710530408450142
9;181;0,291481635000000;2,710530408450142
9;185;0,291973676000000;2,710530408450142
9;190;0,292586498000000;2,710530408450142
9;192;0,292839532000000;2,710530408450142
9;197;0,293470256000000;2,710530408450142
9;199;0,293725678000000;2,710530408450142
10;94;0,306041276000000;2,710530408393377
10;174;0,317413867000000;2,710530408393377
10;199;0,320640995000000;2,710530408393377
11;94;0,334238961000000;2,710530408361542
11;174;0,344359084000000;2,710530408361542
12;174;0,368836874000000;2,710530408328832
12;177;0,369213365000000;2,710530408328832
13;174;0,395160646000000;2,710530408262150
13;177;0,395553208000000;2,710530408262150
13;179;0,395840093000000;2,710530408262150
13;181;0,396115303000000;2,710530408262150
13;185;0,396605512000000;2,710530408262150
13;190;0,397260006000000;2,710530408262150
13;192;0,397535847000000;2,710530408262150
13;197;0,398164690000000;2,710530408262150
13;199;0,398407563000000;2,710530408262150
14;94;0,410122859000000;2,710530408207723
14;174;0,419763049000000;2,710530408207723
14;177;0,420169597000000;2,710530408207723
15;94;0,434692205000000;2,710530408162136
15;174;0,444206046000000;2,710530408162136
15;177;0,444577963000000;2,710530408162136
15;179;0,444825383000000;2,710530408162136
15;190;0,446143934000000;2,710530408162136
15;192;0,446399228000000;2,710530408162136
15;197;0,447098430000000;2,710530408162136
15;199;0,447410411000000;2,710530408162136
16;94;0,458989954000000;2,710530408098486
16;174;0,468439590000000;2,710530408098486
16;177;0,468796085000000;2,710530408098486
16;179;0,469048696000000;2,710530408098486
16;190;0,470305265000000;2,710530408098486
16;192;0,470535529000000;2,710530408098486
16;197;0,471127528000000;2,710530408098486
16;199;0,471381080000000;2,710530408098486
17;94;0,483218099000000;2,710530408065393
17;174;0,492749945000000;2,710530408065393
17;177;0,493133303000000;2,710530408065393
18;94;0,506871996000000;2,710530408041508
18;174;0,516126397000000;2,710530408041508
18;179;0,516715353000000;2,710530408041508
18;190;0,518112264000000;2,710530408041508
18;192;0,518348611000000;2,710530408041508
18;197;0,518934776000000;2,710530408041508
18;199;0,519171939000000;2,710530408041508
19;94;0,531044246000000;2,710530407996085
19;174;0,540418382000000;2,710530407996085
19;192;0,542624271000000;2,710530407996085
19;197;0,543213033000000;2,710530407996085
19;199;0,543452032000000;2,710530407996085
20;94;0,554918472000000;2,710530407970833
20;174;0,564656351000000;2,710530407970833
