"iteracao";"particula";"tempo decorrido";"custo"
0;0;0,2304650000000;12,921864158756063
1;0;0,3195560000000;12,921864158756063
1;1;0,3306813000000;12,921864158756063
1;4;0,4423352000000;12,921864158756063
1;16;0,7496824000000;12,921864158756063
2;16;0,80771983000000;12,871082923540211
3;16;0,134174038999999;12,871082923287497
4;16;0,153894599999999;12,871082923036721
5;16;0,173675976000000;12,871082922787866
6;16;0,193315939999999;12,871082922540918
7;16;0,213435779000000;12,871082922295855
8;16;0,233105308000000;12,871082922052668
9;16;0,252806211000000;12,871082921811339
10;16;0,272550664000000;12,871082921571855
11;16;0,292490591000000;12,871082921334194
12;16;0,312324340000000;12,871082921098345
13;16;0,332148296000000;12,871082920864296
14;16;0,352238692000000;12,871082920632028
15;16;0,371898515999999;12,871082920401530
16;16;0,391960704000000;12,871082920172783
17;16;0,411812243999999;12,871082919945776
18;16;0,431550239999999;12,871082919720495
19;16;0,451516060000000;12,871082919496924
20;16;0,471474110000000;12,871082919275043
