"iteracao";"particula";"tempo decorrido";"custo"
0;0;0,2370105000000;13,155327490626465
0;1;0,2377703000000;12,921864158756063
0;36;0,2459582000000;12,899301196088816
1;2;0,4536934000000;12,899301196088816
1;3;0,5026474999999;12,899301196088816
1;49;0,27652783999999;12,899301196088816
1;50;0,28161075000000;12,899301196088816
1;68;0,34729039000000;12,899301196088816
1;166;0,73424445000000;12,899301196088816
2;49;0,93521233999999;12,871082923500608
2;50;0,93666984999999;12,871082923500608
2;68;0,95715537000000;12,871082923500608
2;166;0,107044920000000;12,871082923500608
3;49;0,116212726000000;12,871082923250259
3;50;0,116337174000000;12,871082923250259
3;68;0,118259884999999;12,871082923250259
3;166;0,129480010000000;12,871082923250259
4;49;0,138487722000000;12,871082923001797
4;50;0,138613630000000;12,871082923001797
4;68;0,140575277999999;12,871082923001797
4;166;0,151390879000000;12,871082923001797
5;49;0,160479248000000;12,871082922755203
5;50;0,160604986000000;12,871082922755203
5;68;0,162537354000000;12,871082922755203
5;166;0,173044305000000;12,871082922755203
6;49;0,182344762000000;12,871082922510467
6;50;0,182491000000000;12,871082922510467
6;68;0,184458324000000;12,871082922510467
6;166;0,194935787000000;12,871082922510467
7;49;0,203859508999999;12,871082922267568
7;50;0,204003421000000;12,871082922267568
7;68;0,205956593000000;12,871082922267568
7;166;0,216958619999999;12,871082922267568
8;49;0,226015926999999;12,871082922026492
8;50;0,226142639000000;12,871082922026492
8;68;0,228109242000000;12,871082922026492
8;166;0,238691100999999;12,871082922026492
9;3;0,242698834000000;12,871082921787227
9;49;0,248292831000000;12,871082921787227
9;50;0,248422752000000;12,871082921787227
9;68;0,250423259999999;12,871082921787227
9;166;0,261193099000000;12,871082921787227
10;3;0,265239384000000;12,871082921549758
10;49;0,270219527000000;12,871082921549758
10;50;0,270345111000000;12,871082921549758
10;68;0,272311381000000;12,871082921549758
10;166;0,283512308000000;12,871082921549758
11;3;0,287624540000000;12,871082921314066
11;49;0,292636664000000;12,871082921314066
11;50;0,292763410999999;12,871082921314066
11;68;0,294711935000000;12,871082921314066
11;166;0,305629855000000;12,871082921314066
12;3;0,309755300000000;12,871082921080145
12;49;0,314750739000000;12,871082921080145
12;50;0,314877158000000;12,871082921080145
12;68;0,316849189000000;12,871082921080145
12;166;0,327604441999999;12,871082921080145
13;3;0,331647793000000;12,871082920847973
13;49;0,337118787000000;12,871082920847973
13;50;0,337265578999999;12,871082920847973
13;68;0,339224034000000;12,871082920847973
13;166;0,349860266999999;12,871082920847973
14;3;0,353926921000000;12,871082920617544
14;49;0,358939543000000;12,871082920617544
14;50;0,359066163000000;12,871082920617544
14;68;0,361039436000000;12,871082920617544
14;166;0,372220932000000;12,871082920617544
15;3;0,376279083000000;12,871082920388836
15;49;0,381251303000000;12,871082920388836
15;50;0,381377796000000;12,871082920388836
15;68;0,383326604000000;12,871082920388836
15;166;0,393899936000000;12,871082920388836
16;3;0,398332151000000;12,871082920161841
16;49;0,403372290000000;12,871082920161841
16;50;0,403500501999999;12,871082920161841
16;68;0,405463455000000;12,871082920161841
16;166;0,416015101000000;12,871082920161841
17;3;0,420155826999999;12,871082919936544
17;49;0,425257826000000;12,871082919936544
17;50;0,425384313000000;12,871082919936544
17;68;0,427333634000000;12,871082919936544
17;166;0,438511462000000;12,871082919936544
18;3;0,442546845000000;12,871082919712931
18;49;0,447530567999999;12,871082919712931
18;50;0,447657649000000;12,871082919712931
18;68;0,449649650000000;12,871082919712931
18;166;0,460507210000000;12,871082919712931
19;3;0,464615339000000;12,871082919490987
19;49;0,469620368000000;12,871082919490987
19;50;0,469765497999999;12,871082919490987
19;68;0,471736106999999;12,871082919490987
19;166;0,482373132000000;12,871082919490987
20;3;0,486397225000000;12,871082919270700
20;49;0,491845264000000;12,871082919270700
20;50;0,491975011000000;12,871082919270700
20;68;0,493999460000000;12,871082919270700
20;166;0,504660289999999;12,871082919270700
