"iteracao";"particula";"tempo decorrido";"custo"
0;0;0,1192752000000;2,730577666457032
0;61;0,1310162000000;2,729221739423360
1;0;0,1647777000000;2,729221739423360
1;1;0,1827623000000;2,729221739423360
1;2;0,2103655000000;2,729221739423360
1;5;0,2740791000000;2,729221739423360
1;22;0,7455900000000;2,729221739423360
1;31;0,10213787000000;2,729221739423360
1;89;0,25917822000000;2,729221739423360
1;95;0,27559710000000;2,729221739423360
2;16;0,31594106000000;2,714818179589682
3;0;0,44615050000000;2,710530409279745
3;16;0,47783438000000;2,710530409279745
4;0;0,60750902000000;2,710530409226909
4;20;0,63126254000000;2,710530409226909
4;72;0,69214874000000;2,710530409226909
4;95;0,71864340000000;2,710530409226909
5;0;0,72510017000000;2,710530409080934
5;20;0,75223007000000;2,710530409080934
5;40;0,78997265000000;2,710530409080934
5;98;0,86218404000000;2,710530409080934
6;0;0,86507782000000;2,710530408891778
6;20;0,88924856000000;2,710530408891778
6;40;0,91538314000000;2,710530408891778
6;98;0,99861858000000;2,710530408891778
7;0;0,100157804000000;2,710530408776798
7;20;0,102646268000000;2,710530408776798
7;39;0,104979419000000;2,710530408776798
7;98;0,112047943000000;2,710530408776798
8;0;0,112321011000000;2,710530408702462
8;20;0,114658836000000;2,710530408702462
8;32;0,116036237000000;2,710530408702462
8;40;0,117060501000000;2,710530408702462
8;98;0,127980353000000;2,710530408702462
9;20;0,130799334000000;2,710530408655183
9;39;0,133093735000000;2,710530408655183
9;40;0,133236792000000;2,710530408655183
9;98;0,140136116000000;2,710530408655183
10;20;0,142694448000000;2,710530408623157
10;32;0,144054465000000;2,710530408623157
10;40;0,144969794000000;2,710530408623157
10;98;0,152533665000000;2,710530408623157
