"iteracao";"particula";"tempo decorrido";"custo"
0;0;0,2314674999999;12,921864158756063
1;0;0,3147080000000;12,921864158756063
1;1;0,3987712000000;12,921864158756063
1;12;0,8830807000000;12,921864158756063
1;18;0,13072354000000;12,921864158756063
1;56;0,25467661999999;12,921864158756063
1;61;0,27149908000000;12,921864158756063
2;61;0,94001186000000;12,871082923701316
3;61;0,139196296999999;12,871082923447225
4;61;0,159680462000000;12,871082923195086
5;61;0,179530123000000;12,871082922944884
6;61;0,199345134000000;12,871082922696597
7;61;0,219340674000000;12,871082922450213
8;61;0,239266588000000;12,871082922205719
9;61;0,259791896000000;12,871082921963093
10;61;0,280570192000000;12,871082921722324
11;61;0,300485050000000;12,871082921483395
12;61;0,320420605000000;12,871082921246291
13;61;0,340372097000000;12,871082921010993
14;61;0,360768001999999;12,871082920777492
15;61;0,380856973000000;12,871082920545774
16;61;0,400958540000000;12,871082920315814
17;61;0,420957161999999;12,871082920087609
18;61;0,440965702000000;12,871082919861137
19;61;0,461525918999999;12,871082919636393
20;61;0,481660350000000;12,871082919413353
